Year,Week,State,Area,Location,Total_Kes,Duration_of_Outbreak_in_day
2014,3,Perak,Kinta,Taman Bersatu,14,41
2014,3,Selangor,Gombak,Selayang Baru  8,15,41
2014,3,Selangor,Hulu Langat,Jalan Mewah 2 Pandan Mewah,8,41
2014,3,Selangor,Hulu Langat,Jalan 3/3 Seksyen 3 Bandar Baru Bangi,6,41
2014,3,Selangor,Petaling,Seksyen 27 Flat D,8,40
2014,3,Selangor,Gombak,Flat Pinggiran Batu Caves Zon 2,13,40
2014,3,Selangor,Hulu Langat,Jalan  Bm 9 Taman Bukit Mewah,8,40
2014,3,N. Sembilan,Seremban,Taman Desa Kolej,7,39
2014,3,Selangor,Petaling,Ss 22,15,39
2014,3,Selangor,Petaling,"Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )",18,39
2014,3,Selangor,Petaling,Bandar Kinrara 2,10,38
2014,3,Selangor,Petaling,Seksyen 7 Shah Alam Teres  A Zon C (Jalan 7/3 - 7/10),5,37
2014,3,Selangor,Hulu Langat,Apartment Taman Cahaya,8,37
2014,3,Selangor,Sepang,Taman Dengkil Jaya,8,37
2014,3,Selangor,Petaling,Seksyen  24 Teres A,5,37
2014,3,Selangor,Petaling,Pju 8 ( Perdana  Exclusive Kondo),5,36
2014,3,Selangor,Petaling,Seksyen U5 Subang Pelangi,7,35
2014,3,Selangor,Petaling,Taman Sri Serdang 3 ( 18/30 - 18/44 & 18/46),12,35
2014,3,Selangor,Hulu Langat,"Jalan Nirwana 24,35-46 Taman Nirwana",6,35
2014,3,Selangor,Petaling,Taman Puncak Jalil 6,9,34
2014,3,Selangor,Hulu Langat,Jalan Suasana  1 Bandar Tun Hussein Onn,4,34
2014,3,Selangor,Hulu Langat,Jalan Mutiara Taman Sri Nanding,5,34
2014,3,Selangor,Hulu Langat,Apartment Sri Anggerik Seksyen 7 Bandar Baru Bangi,7,34
2014,3,Selangor,Hulu Langat,Taman Desa Kenanga,18,34
2014,3,Selangor,Petaling,Taman Puchong Indah 3,6,34
2014,3,Selangor,Klang,Taman Bayu Perdana  (Jalan Batu Unjur 4),8,34
2014,3,Selangor,Gombak,Jalan Besar Batu Arang,6,33
2014,3,Selangor,Petaling,Seksyen  23 Teres C ( Jalan 23/6 - 23/6C & 23/11 - 12/12 ),6,33
2014,3,Selangor,Petaling,Pjs 3 Flat Taman Sri Manja,9,33
2014,3,Selangor,Petaling,Seksyen 27 Teres B,5,32
2014,3,Selangor,Petaling,Pju 5 Seksyen 5,9,32
2014,3,Selangor,Petaling,Ss 6 Kediaman Kastam Kelana Jaya,9,32
2014,3,Selangor,Petaling,Batu 14 Kampung Bunga Melur,8,32
2014,3,Selangor,Petaling,Taman Puchong Utama 1,6,32
2014,3,Selangor,Hulu Langat,Jalan Pp 5/1-11 Pandan Perdana,7,32
2014,3,Selangor,Hulu Langat,Apartment Taman Impian Indah,7,32
2014,3,Selangor,Hulu Langat,Taman Kajang Baru,12,32
2014,3,Selangor,Petaling,Ss 7 Kelana Puteri Kondo,8,31
2014,4,Selangor,Petaling,"Pjs 8 Mentari Court  1 (Blok A, B, C,D)",144,223
2014,4,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),199,202
2014,4,Selangor,Petaling,Seksyen 7 Shah Alam Flat B (Blok 13 - Blok 37),111,181
2014,4,Selangor,Hulu Langat,Jalan 7/3 Seksyen 7 Bandar Baru Bangi,44,126
2014,4,Selangor,Petaling,Pjs 9 Lagoon Perdana,77,123
2014,4,Selangor,Petaling,Pusat Bandar Puchong 5 ( Sri Jati ),30,123
2014,4,Selangor,Petaling,"Seksyen 7E B Pusat Komersial (Jalan Aa7/Aa
& Ac7/Ac & Jalan U7/U - Z7/Z)",42,121
2014,4,Selangor,Hulu Langat,Jalan Nirwana 1-17 Taman Nirwana,32,121
2014,4,Selangor,Petaling,Ss 19/1 Subang Jaya,41,119
2014,4,Selangor,Petaling,Pjs 10 Kondo Ridzuan,61,118
2014,4,Selangor,Petaling,Seksyen 27 Apartment Ixora,75,117
2014,4,Selangor,Petaling,"Seksyen 7 Shah Alam Teres B Zon C (Jalan 7/31
- 7/35)",122,114
2014,4,Selangor,Hulu Langat,Jalan Tps 3 Taman Pelangi Semenyih,108,114
2014,4,Selangor,Petaling,"Pjs 6 Flat Desa Mentari 2 (Blok 4, 5 , 6)",31,110
2014,4,Selangor,Petaling,"Pju 10 Apartment Idaman 2 ( Blok E,F,G,O,P,Q,R,S )",30,105
2014,4,Selangor,Petaling,Taman Pinggiran Putra (Putra Permai Selesa Apartment),38,104
2014,4,Selangor,Hulu Langat,Apartment Sri Tanjung Seksyen 7 Bandar Baru Bangi,14,103
2014,4,Selangor,Petaling,Pju 5 Seksyen 6,78,102
2014,4,Selangor,Hulu Langat,Taman Taming Impian,40,99
2014,4,Selangor,Petaling,Pjs 5 Flat Desa Ria,48,96
2014,4,Selangor,Petaling,Pjs 10 Taman Sri Subang,27,88
2014,4,Selangor,Petaling,Pjs 10 Taman Dato Hormat,25,87
2014,4,Selangor,Petaling,Taman Lestari Putra 4,23,81
2014,4,Selangor,Hulu Langat,Taman Sungai Jelok,30,81
2014,4,Selangor,Petaling,Seri Kembangan (The Heritage),41,76
2014,4,Selangor,Petaling,Seksyen  7 Pangsapuri Kristal,30,76
2014,4,Selangor,Hulu Langat,Taman Tenaga,18,76
2014,4,N. Sembilan,Seremban,Vision Homes,12,75
2014,4,Selangor,Petaling,Seksyen 16 Kuarters Suk,25,75
2014,4,Selangor,Petaling,Ss 8 Petaling Jaya,12,74
2014,4,Selangor,Petaling,Bandar Bukit Puchong 3,24,74
2014,4,Selangor,Petaling,Seksyen 18 (Uitm-Kolej Cemara),28,73
2014,4,Selangor,Hulu Langat,Jalan Baiduri Taman Desa Baiduri,13,72
2014,4,Selangor,Petaling,Seksyen U2 (Pangsapuri Jaya),46,66
2014,4,Selangor,Petaling,Ss 19/6,39,66
2014,4,Selangor,Hulu Langat,Jalan 3/29-33 Seksyen 3 Bandar Baru Bangi,25,66
2014,4,Selangor,Hulu Langat,Taman Mesra Kajang,25,66
2014,4,N. Sembilan,Seremban,Taman Pinggiran Senawang,22,64
2014,4,Selangor,Hulu Langat,Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi,72,64
2014,4,Selangor,Hulu Langat,Kampung Baru Semenyih,15,64
2014,4,Selangor,Petaling,Taman Pinggiran Putra 39 ( Putra Impian ),9,63
2014,4,Selangor,Petaling,Taman Dato Harun,22,62
2014,4,Selangor,Hulu Langat,Jalan Maju 1 Taman Lembah Maju,8,62
2014,4,Selangor,Hulu Langat,Jalan 3/7-12 Seksyen 3 Bandar Baru Bangi,15,62
2014,4,Selangor,Hulu Langat,Jalan 4/7 Seksyen 4 Bandar Baru Bangi,26,62
2014,4,Selangor,Hulu Langat,Jalan Puncak 3 Taman Puncak Saujana,19,62
2014,4,Selangor,Petaling,Taman Serdang Jaya 2,16,61
2014,4,Selangor,Petaling,Seksyen 7 Pangsapuri Baiduri,13,61
2014,4,Selangor,Petaling,Seksyen U1 Kuarters Pendidikan Politeknik,21,60
2014,4,Selangor,Hulu Langat,Taman Seri Intan,14,60
2014,4,Selangor,Hulu Langat,Jalan 4B Bandar Tasik Kesuma,9,59
2014,4,Selangor,Hulu Langat,Jalan 7/5 Seksyen 7 Bandar Baru Bangi,19,59
2014,4,Selangor,Petaling,Seksyen U16 Denai Alam Teres M,24,58
2014,4,Selangor,Petaling,Ss 9,25,56
2014,4,Selangor,Hulu Langat,Jalan 4/11 Seksyen 4 Bandar Baru Bangi,21,56
2014,4,Selangor,Hulu Langat,Seksyen 1 Bandar Rinching,29,56
2014,4,Selangor,Hulu Langat,Jalan Tkp 1-14 Taman Kantan Permai,20,55
2014,4,Selangor,Petaling,Taman Kinrara 3 ( Vista Lavender ),22,54
2014,4,Selangor,Petaling,Ss 14/1,10,54
2014,4,Selangor,Petaling,Ss 15/5,12,54
2014,4,Selangor,Petaling,"Seksyen U20 Bandar Baru Sg Buluh Fasa 1A (Jalan 1A , Jalan Industri & Kedai)",20,53
2014,4,Selangor,Petaling,Seksyen 7 Shah Alam Teres D Zon D (Jalan 7/72 - 7/89),33,53
2014,4,Selangor,Petaling,Seksyen U5 Apartment Merak,12,53
2014,4,Selangor,Petaling,Taman Pinggiran Putra 16 ( Putra Indah ),9,52
2014,4,Selangor,Petaling,Taman Puchong Perdana (Jalan Mawar),9,52
2014,4,Selangor,Hulu Langat,Seksyen 2 Bandar Rinching,24,50
2014,4,Selangor,Petaling,Seksyen  20 Kuarters Polis (Blok 5 - Blok 12),17,50
2014,4,Selangor,Gombak,Selayang Baru 8,16,48
2014,4,Selangor,Hulu Langat,Jalan Mewah 2 Pandan Mewah,8,48
2014,4,Selangor,Gombak,Flat Pinggiran Batu Caves Zon 2,14,47
2014,4,N. Sembilan,Seremban,Taman Desa Kolej,8,46
2014,4,Selangor,Petaling,Ss 22,17,46
2014,4,Selangor,Petaling,"Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,
20 )",25,46
2014,4,Selangor,Hulu Langat,Taman Semenyih Indah,9,46
2014,4,Selangor,Petaling,Bandar Kinrara 2,13,45
2014,4,Selangor,Petaling,Putra Height 9 ( Pangsapuri Seri Mutiara ),11,45
2014,4,Selangor,Petaling,Seksyen 13 (Apartment Perdana),9,45
2014,4,Selangor,Petaling,"Taman Sri Serdang 3
( 18/30 - 18/44 & 18/46)",15,42
2014,4,Selangor,Petaling,Seksyen U5 Subang Pelangi,8,42
2014,4,Selangor,Petaling,Taman Puchong Indah 3,7,41
2014,4,Selangor,Hulu Langat,Jalan Mutiara Taman Sri Nanding,6,41
2014,4,Selangor,Hulu Langat,Apartment Sri Anggerik Seksyen 7 Bandar Baru Bangi,12,41
2014,4,Selangor,Hulu Langat,Taman Desa Kenanga,22,41
2014,4,Selangor,Petaling,Taman Puncak Jalil 6,12,41
2014,4,Selangor,Petaling,Pjs 3 Flat Taman Sri Manja,13,40
2014,4,Selangor,Petaling,Seksyen  27 Teres B,8,39
2014,4,Selangor,Petaling,Bandar Kinrara 1,5,39
2014,4,Selangor,Petaling,Batu 14 Kampung Bunga Melur,9,39
2014,4,Selangor,Hulu Langat,Jalan Pp 5/1-11 Pandan Perdana,8,39
2014,4,Selangor,Hulu Langat,Apartment Taman Impian Indah,8,39
2014,4,Selangor,Hulu Langat,Taman Kajang Baru,19,39
2014,4,Selangor,Petaling,"Taman Puchong Utama 7,(Court 1)",5,38
2014,4,Selangor,Petaling,Ss 7 Kelana Puteri Kondo,8,38
2014,4,Selangor,Hulu Langat,Seksyen 5 Bandar Rinching,8,37
2014,4,Selangor,Gombak,Bandar Tasik Puteri Fasa 7 (Zon 2),6,36
2014,4,Selangor,Gombak,Bandar Tasik Puteri Gv 1 (Zon 1),22,36
2014,4,N. Sembilan,Seremban,Taman Marida Fasa 1,6,36
2014,4,Selangor,Petaling,"Seksyen 27 Flat A (Blok 1
- Blok 6)",9,35
2014,4,Selangor,Petaling,Seksyen U5 ( Pangsapuri Seri Kejora ),11,35
2014,4,Selangor,Petaling,Pju 10 Apartment Permai,4,35
2014,4,Selangor,Petaling,Ss 2 (Timur),7,35
2014,4,Selangor,Petaling,Taman Bukit Kuchai 1 ( Jalan 9-26 ),12,35
2014,4,Selangor,Petaling,Seksyen U12 (Taman Desa Alam B),7,35
2014,4,Selangor,Petaling,Kota Perdana Kp 4 (Mawar Jaya),10,35
2014,4,Selangor,Petaling,Usj 16 ( Pangsapuri Sri Tanjung ),4,34
2014,4,N. Sembilan,Seremban,Taman Desa Cempaka 2 (Zon B),14,34
2014,4,N. Sembilan,Seremban,Taman Seremban Jaya Fasa  5,11,34
2014,4,Selangor,Petaling,Pjs 10 Apartment Ehsan,7,34
2014,4,Selangor,Petaling,Putra Height 2 ( Jalan Putra Bistari ),6,34
2014,4,Selangor,Hulu Langat,Jalan 4/5 Seksyen 4 Bandar Baru Bangi,8,34
2014,4,Selangor,Hulu Langat,Seksyen 3 Bandar Teknologi,7,34
2014,4,N. Sembilan,Seremban,Taman Semarak Fasa 2,8,33
2014,4,N. Sembilan,Seremban,Flat Dahlia,9,33
2014,4,Selangor,Hulu Langat,Jalan 5/1-10 Taman West Country,5,33
2014,4,Selangor,Hulu Langat,Taman Dusun Jaya Semenyih,9,33
2014,4,N. Sembilan,Seremban,Taman Satria,6,32
2014,4,Selangor,Petaling,Seksyen U2 Teres H,9,32
2014,4,Selangor,Petaling,Pju 3 (Riana Green Condo),10,32
2014,4,Selangor,Hulu Langat,Jalan Tkc 3/1-8 Taman Kota Cheras,7,32
2014,4,Selangor,Petaling,Usj 3/3,4,31
2014,4,Selangor,Petaling,Seksyen U2 Teres G,5,31
2014,4,Selangor,Hulu Langat,Flat A1-A6 Taman Pandan Mewah,5,31
2014,4,Selangor,Hulu Langat,Apartment 16C Seksyen 16 Bandar Baru Bangi,8,31
2014,4,Selangor,Hulu Langat,Taman Pinggiran Saujana,9,31
2014,4,Selangor,Hulu Langat,Taman Sri Bangi,4,31
2014,5,Selangor,Petaling,"Pjs 8 Mentari Court  1        (Blok A, B, C,D)",152,230
2014,5,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),204,209
2014,5,Selangor,Petaling,Seksyen 7 Shah Alam  Flat B (Blok 13 - Blok  37),115,188
2014,5,Selangor,Hulu Langat,Jalan 7/3 Seksyen  7  Bandar Baru Bangi,47,133
2014,5,Selangor,Petaling,Pjs 9 Lagoon Perdana,84,130
2014,5,Selangor,Hulu Langat,Jalan Nirwana 1-17 Taman Nirwana,33,128
2014,5,Selangor,Petaling,Seksyen 7E B Pusat  Komersial (Jalan Aa7/Aa & Ac7/Ac & Jalan U7/U - Z7/Z),44,128
2014,5,Selangor,Petaling,Pjs 10 Kondo Ridzuan,63,125
2014,5,Selangor,Petaling,Seksyen 27 Apartment Ixora,76,124
2014,5,Selangor,Petaling,Seksyen U5 Pangsapuri Subang Suria,27,123
2014,5,Selangor,Hulu Langat,Jalan Tps 3 Taman  Pelangi Semenyih,111,121
2014,5,Selangor,Petaling,Seksyen 7 Shah Alam Teres B Zon C (Jalan 7/31 - 7/35),127,121
2014,5,Selangor,Petaling,Taman  Equini (Jalan Putra Permai 2),34,118
2014,5,Selangor,Petaling,"Pjs 6 Flat Desa Mentari 2 (Blok 4, 5 , 6)",36,117
2014,5,Selangor,Petaling,"Pju 10 Apartment Idaman 2     ( Blok E,F,G,O,P,Q,R,S )",31,112
2014,5,Selangor,Petaling,Taman Pinggiran Putra (Putra Permai Selesa Apartment),15,110
2014,5,Selangor,Hulu Langat,Apartment Sri Tanjung Seksyen 7 Bandar Baru Bangi,85,109
2014,5,Selangor,Petaling,Pju 5 Seksyen 6,41,106
2014,5,Selangor,Petaling,Pjs 5 Flat Desa Ria,48,103
2014,5,Selangor,Petaling,Pjs 10 Taman Sri Subang,30,95
2014,5,Selangor,Hulu Langat,Taman Sungai Jelok,32,88
2014,5,Selangor,Petaling,Pusat Bandar Puchong (Jalan Wawasan 2),17,86
2014,5,Selangor,Hulu Langat,Taman Tenaga,19,83
2014,5,Selangor,Petaling,Seri Kembangan                  (The  Heritage),41,83
2014,5,Selangor,Petaling,Seksyen 16 Kuarters Suk,26,82
2014,5,Selangor,Hulu Langat,Jalan Baiduri  Taman Desa Baiduri,13,79
2014,5,Selangor,Petaling,Seksyen 18 (Uitm-Kolej Cemara),30,79
2014,5,Selangor,Hulu Langat,Jalan 3/29-33 Seksyen 3 Bandar Baru Bangi,27,73
2014,5,Selangor,Hulu Langat,Taman Mesra Kajang,26,73
2014,5,Selangor,Petaling,Seksyen U2 (Pangsapuri Jaya),50,73
2014,5,Selangor,Petaling,Ss 19/6,41,73
2014,5,Selangor,Hulu Langat,Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi,73,71
2014,5,N. Sembilan,Seremban,Taman Pinggiran Senawang,23,71
2014,5,Selangor,Hulu Langat,Kampung Baru Semenyih,15,70
2014,5,Selangor,Hulu Langat,Jalan Maju 1 Taman Lembah Maju,11,69
2014,5,Selangor,Hulu Langat,Jalan  4/7 Seksyen 4 Bandar Baru Bangi,27,69
2014,5,Selangor,Hulu Langat,Jalan Puncak 3 Taman Puncak Saujana,21,69
2014,5,Selangor,Petaling,Taman Dato Harun,26,69
2014,5,Selangor,Petaling,Seksyen 7 Pangsapuri Baiduri,15,68
2014,5,Selangor,Petaling,Seksyen U16 Teres N        Denai Alam,17,68
2014,5,Selangor,Hulu Langat,Taman Seri Intan,14,67
2014,5,Selangor,Petaling,Seksyen U1 Kuarters  Pendidikan Politeknik,22,67
2014,5,Selangor,Hulu Langat,Jalan 7/5 Seksyen 7 Bandar Baru Bangi,23,66
2014,5,Selangor,Petaling,Seksyen U16 Denai Alam Teres M,25,64
2014,5,Selangor,Hulu Langat,Jalan 4/11 Seksyen 4 Bandar Baru Bangi,23,63
2014,5,Selangor,Hulu Langat,Seksyen 1 Bandar Rinching,31,63
2014,5,Selangor,Petaling,Ss 9,27,63
2014,5,Selangor,Petaling,Taman Sri  Serdang 2         (18/8 - 18/28),8,63
2014,5,Selangor,Hulu Langat,Jalan Tkp 1-14 Taman Kantan Permai,20,62
2014,5,Selangor,Petaling,Taman Kinrara 3                       ( Vista Lavender ),28,61
2014,5,Selangor,Petaling,Seksyen 7 Shah Alam Teres D Zon  D (Jalan  7/72 - 7/89),34,60
2014,5,Selangor,Petaling,Seksyen U5 Apartment Merak,13,60
2014,5,Selangor,Petaling,Taman Puchong Perdana (Jalan Mawar),11,59
2014,5,Selangor,Petaling,Ss 2 (Selatan),14,58
2014,5,Selangor,Hulu Langat,Seksyen 2 Bandar Rinching,25,57
2014,5,Selangor,Petaling,Seksyen  20 Kuarters Polis (Blok 5 - Blok 12),19,57
2014,5,Selangor,Gombak,Selayang Baru  8,20,55
2014,5,Selangor,Petaling,Seksyen 11 (Teres A),10,55
2014,5,Selangor,Petaling,Ss 3,13,55
2014,5,Selangor,Petaling,Seksyen 27 Flat D,13,54
2014,5,Selangor,Gombak,Flat Pinggiran Batu Caves    Zon 2,17,54
2014,5,Selangor,Hulu Langat,Taman Semenyih Indah,11,53
2014,5,Selangor,Petaling,Ss 22,19,53
2014,5,Selangor,Petaling,"Ss 9A 1 (Jalan 9A/3,5,6,7,8,9,10,11,12,17,20 )",28,53
2014,5,N. Sembilan,Seremban,Taman Desa Kolej,9,53
2014,5,Selangor,Petaling,Bandar Kinrara 2,18,52
2014,5,Selangor,Petaling,Putra Height 9 ( Pangsapuri Seri Mutiara ),17,52
2014,5,Selangor,Hulu Langat,Apartment Taman Cahaya,9,51
2014,5,Selangor,Hulu Langat,Apartment Sri Anggerik Seksyen 7 Bandar Baru Bangi,15,48
2014,5,Selangor,Hulu Langat,Taman Desa Kenanga,23,48
2014,5,Selangor,Petaling,Taman Puchong Indah 3,8,48
2014,5,Selangor,Hulu Langat,Apartment Taman Impian Indah,12,46
2014,5,Selangor,Hulu Langat,Taman Kajang Baru,22,46
2014,5,Selangor,Petaling,Pju 5 Seksyen 5,10,46
2014,5,Selangor,Petaling,Batu  14 Kampung Bunga Melur,11,46
2014,5,Selangor,Petaling,"Taman Puchong Utama 7,(Court 1)",8,45
2014,5,Selangor,Petaling,Ss 7 Kelana Puteri Kondo,9,44
2014,5,Selangor,Gombak,Bandar Tasik Puteri Gv 1    (Zon 1),26,43
2014,5,Selangor,Petaling,Seksyen 27 Teres C                 ( Jalan 27/14 - 27/14J ),14,43
2014,5,Selangor,Petaling,Seksyen U5 ( Pangsapuri Seri Kejora ),17,42
2014,5,Selangor,Petaling,Taman Bukit Kuchai 1               ( Jalan 9-26 ),15,42
2014,5,Selangor,Hulu Langat,Jalan 4/5 Seksyen 4 Bandar Baru Bangi,12,41
2014,5,Selangor,Hulu Langat,Seksyen 3 Bandar Teknologi,9,41
2014,5,Selangor,Petaling,Taman  Serdang  Perdanaa      ( South City Condo ),8,41
2014,5,N. Sembilan,Seremban,Taman Desa Cempaka 2     (Zon B),15,41
2014,5,N. Sembilan,Seremban,Taman Seremban Jaya Fasa  5,14,41
2014,5,Selangor,Petaling,Taman Puchong  Prima 1,12,40
2014,5,Selangor,Hulu Langat,Jalan Cj 4 Taman Cheras Jaya,11,39
2014,5,Selangor,Hulu Langat,Jalan Tkc 3/1-8 Taman Kota Cheras,7,39
2014,5,Selangor,Petaling,Pju 3 (Riana Green Condo),14,39
2014,5,N. Sembilan,Seremban,Taman Satria,6,39
2014,5,Selangor,Hulu Langat,Blok Awam Taman Desa Baiduri,7,38
2014,5,Selangor,Hulu Langat,Apartment  16C Seksyen 16 Bandar Baru Bangi,8,38
2014,5,Selangor,Klang,T.S Jalan Dato Dagang 1-10,10,37
2014,5,Selangor,Hulu Langat,Seksyen 6 Bandar Tasik Kesuma,13,36
2014,5,Selangor,Petaling,Taman Sungai Besi Indah 2       ( Jalan Sb 2/1 - 2/10 ),6,36
2014,5,WPKL,Titiwangsa,Desa View Tower,5,36
2014,5,Selangor,Petaling,Seksyen  24 Flat B,5,35
2014,5,Selangor,Hulu Langat,Jalan Mulia 2/2-5/2 Taman Mulia Jaya,5,34
2014,5,Selangor,Hulu Langat,Jalan Tkp 15-25 Taman Kantan Permai,5,34
2014,5,Selangor,Hulu Langat,Jalan 3 Taman Sri Haneco,4,34
2014,5,Selangor,Petaling,Pju 1A Ara Damansara,10,34
2014,5,WPKL,Titiwangsa,Ppr Hiliran Ampang,7,34
2014,5,N. Sembilan,Seremban,Taman  Seremban Jaya      Fasa  3,10,34
2014,5,Selangor,Gombak,Bandar Tasik Puteri Fasa 7 (Zon 1),6,33
2014,5,Selangor,Hulu Langat,Jalan Saga 1-10 Taman Saga,4,33
2014,5,Selangor,Hulu Langat,Taman Anggerik Perdana,7,33
2014,5,Selangor,Hulu Selangor,Jalan Tanjung  Bs,7,33
2014,5,Selangor,Gombak,Bandar Tasik Puteri Gv 6    (Zon 1),7,33
2014,5,Selangor,Hulu Langat,Jalan Halaman 2-8 5A Taman Halaman,6,32
2014,5,Selangor,Hulu Langat,Jalan St 12-20 Taman  Sri Tanjung,12,32
2014,5,Selangor,Petaling,Pju 9 Sd 8,11,32
2014,5,Selangor,Hulu Langat,Apartment Bunga Raya Pandan Indah,7,31
2014,5,Selangor,Hulu Langat,Kampung Sungai Tangkas,5,31
2014,5,Selangor,Petaling,Pjs 2D (Flat Desa Mentari),5,31
2014,6,Selangor,Petaling,"Pjs 8 Mentari Court  1        (Blok A, B, C,D)",158,237
2014,6,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),207,216
2014,6,Selangor,Petaling,Seksyen 7 Shah Alam  Flat B (Blok 13 - Blok  37),123,195
2014,6,Selangor,Hulu Langat,Jalan 7/3 Seksyen  7  Bandar Baru Bangi,47,140
2014,6,Selangor,Petaling,Pusat Bandar Puchong  5 ( Sri Jati ),31,137
2014,6,Selangor,Petaling,Pjs 9 Lagoon Perdana,87,137
2014,6,Selangor,Petaling,Seksyen 7E B Pusat  Komersial (Jalan Aa7/Aa & Ac7/Ac & Jalan U7/U - Z7/Z),50,135
2014,6,Selangor,Hulu Langat,Jalan Nirwana 1-17 Taman Nirwana,35,135
2014,6,Selangor,Petaling,Ss 19/1 Subang Jaya,44,133
2014,6,Selangor,Petaling,Seksyen 27 Apartment Ixora,78,131
2014,6,Selangor,Petaling,Seksyen U5 Pangsapuri Subang Suria,30,130
2014,6,Selangor,Petaling,Seksyen 7 Shah Alam Teres B Zon C (Jalan 7/31 - 7/35),139,128
2014,6,Selangor,Hulu Langat,Jalan Tps 3 Taman  Pelangi Semenyih,114,128
2014,6,Selangor,Petaling,Taman  Equini (Jalan Putra Permai 2),36,125
2014,6,Selangor,Petaling,"Pjs 6 Flat Desa Mentari 2 (Blok 4, 5 , 6)",40,124
2014,6,Selangor,Petaling,"Pju 10 Apartment Idaman 2      ( Blok E,F,G,O,P,Q,R,S )",31,119
2014,6,Selangor,Hulu Langat,Apartment Sri Tanjung Seksyen 7 Bandar Baru Bangi,16,117
2014,6,Selangor,Petaling,Pju 5 Seksyen 6,92,116
2014,6,Selangor,Petaling,Pjs 10 Taman Sri Subang,34,102
2014,6,Selangor,Petaling,Pusat Bandar Puchong     (Jalan Wawasan 2),19,93
2014,6,Selangor,Petaling,Seksyen 16 Kuarters Suk,31,89
2014,6,Selangor,Petaling,Seksyen 18 (Uitm-Kolej Cemara),31,87
2014,6,Selangor,Petaling,Seksyen U2 (Pangsapuri Jaya),56,80
2014,6,Selangor,Hulu Langat,Jalan 3/29-33 Seksyen 3 Bandar Baru Bangi,29,80
2014,6,N. Sembilan,Seremban,Taman Pinggiran Senawang,24,78
2014,6,Selangor,Hulu Langat,Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi,81,78
2014,6,Selangor,Hulu Langat,Kampung Baru Semenyih,17,78
2014,6,Selangor,Petaling,"Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",14,77
2014,6,Selangor,Petaling,Taman Dato Harun,27,76
2014,6,Selangor,Hulu Langat,Jalan Maju 1 Taman Lembah Maju,11,76
2014,6,Selangor,Hulu Langat,Jalan  4/7 Seksyen 4 Bandar Baru Bangi,29,76
2014,6,Selangor,Hulu Langat,Jalan Puncak 3 Taman Puncak Saujana,22,76
2014,6,Selangor,Petaling,Seksyen 7 Pangsapuri Baiduri,16,75
2014,6,Selangor,Petaling,Taman Serdang Jaya 2,22,75
2014,6,Selangor,Hulu Langat,Jalan 7/5 Seksyen 7 Bandar Baru Bangi,24,73
2014,6,Selangor,Petaling,Seksyen  U10 Aalam Budiman ( Jalan Pulau Lumut),31,72
2014,6,Selangor,Petaling,Seksyen U16 Denai Alam Teres M,29,72
2014,6,Selangor,Petaling,Ss 9,30,70
2014,6,Selangor,Petaling,Taman Sri  Serdang 2         (18/8 - 18/28),10,70
2014,6,Selangor,Hulu Langat,Jalan 4/11 Seksyen 4 Bandar Baru Bangi,29,70
2014,6,Selangor,Hulu Langat,Seksyen 1 Bandar Rinching,33,70
2014,6,Selangor,Hulu Langat,Jalan Tkp 1-14 Taman Kantan Permai,21,69
2014,6,Selangor,Petaling,Ss 15/5,17,68
2014,6,Selangor,Petaling,Taman Kinrara 3 ( Vista Lavender ),35,68
2014,6,Selangor,Petaling,Seksyen 7 Shah Alam Teres D Zon  D (Jalan  7/72 - 7/89),47,67
2014,6,Selangor,Petaling,Taman Puchong Perdana (Jalan Mawar),15,66
2014,6,Selangor,Petaling,Ss 2 (Selatan),16,65
2014,6,Selangor,Hulu Langat,Seksyen 2 Bandar Rinching,30,64
2014,6,Selangor,Petaling,Seksyen  20 Kuarters Polis (Blok 5 - Blok 12),22,64
2014,6,Selangor,Petaling,Ss 3,16,62
2014,6,Selangor,Gombak,Selayang Baru  8,21,62
2014,6,Selangor,Petaling,Seksyen 27 Flat D,17,61
2014,6,Selangor,Gombak,Flat Pinggiran Batu Caves    Zon 2,18,61
2014,6,N. Sembilan,Seremban,Taman Desa Kolej,10,60
2014,6,Selangor,Petaling,"Ss 9A 1 (Jalan 9A/3,5,6,7,8,9,10,11,12,17,20 )",30,60
2014,6,Selangor,Hulu Langat,Taman Semenyih Indah,12,60
2014,6,Selangor,Petaling,Bandar Kinrara 2,18,59
2014,6,Selangor,Petaling,Putra Height 9 ( Pangsapuri Seri Mutiara ),7,58
2014,6,Selangor,Petaling,Seksyen 7 Shah Alam Teres  A Zon C (Jalan 7/3 - 7/10),10,58
2014,6,Selangor,Hulu Langat,Apartment Taman Cahaya,11,55
2014,6,Selangor,Petaling,Taman Puchong Indah 3,14,55
